BRnum,Download status
BR67285,Failed
BR67286,Failed
BR67287,Failed
BR67288,Failed
BR67289,Failed
BR67290,Failed
BR67291,Failed
BR67292,Failed
BR67293,Failed
BR67294,Failed
BR67295,Failed
BR67296,Failed
BR67297,Failed
BR67298,Failed
BR67299,Failed
BR67300,Failed
BR67301,Failed
BR67302,Failed
BR67303,Failed
BR67304,Failed
BR67305,Failed
BR67306,Failed
BR67307,Failed
BR67308,Failed
BR67309,Failed
BR67310,Failed
BR67311,Failed
BR67312,Failed
BR67313,Failed
BR67314,Failed
BR67315,Failed
BR67316,Failed
BR67317,Failed
BR67318,Failed
BR67319,Failed
BR67320,Failed
BR67321,Failed
BR67322,Failed
BR67323,Failed
BR67324,Failed
BR67325,Failed
BR67326,Failed
BR67327,Failed
BR67328,Failed
BR67329,Failed
BR67330,Failed
BR67331,Failed
BR67332,Failed
BR67333,Failed
BR67334,Failed
BR67335,Failed
BR67336,Failed
BR67337,Failed
BR67338,Failed
BR67339,Failed
BR67340,Failed
BR67341,Failed
BR67342,Failed
BR67343,Failed
BR67344,Failed
BR67345,Failed
BR67346,Failed
BR67347,Failed
BR67348,Failed
BR67349,Failed
BR67350,Succeeded
BR67351,Failed
BR67352,Failed
BR67353,Failed
BR67354,Failed
BR67355,Failed
BR67356,Failed
BR67357,Failed
BR67358,Failed
BR67359,Failed
BR67360,Failed
BR67361,Failed
BR67362,Failed
BR67363,Failed
BR67364,Failed
BR67365,Failed
BR67366,Failed
BR67367,Failed
BR67368,Failed
BR67369,Failed
BR67370,Failed
BR67371,Failed
BR67372,Failed
BR67373,Failed
BR67374,Failed
BR67375,Failed
BR67376,Failed
BR67377,Failed
BR67378,Failed
BR67379,Failed
BR67380,Failed
BR67381,Failed
BR67382,Failed
BR67383,Failed
BR67384,Failed
BR67385,Failed
BR67386,Failed
BR67387,Failed
BR67388,Failed
BR67389,Failed
BR67390,Failed
BR67391,Failed
BR67392,Failed
BR67393,Failed
BR67394,Failed
BR67395,Failed
BR67396,Failed
BR67397,Failed
BR67398,Failed
BR67399,Failed
BR67400,Failed
BR67401,Failed
BR67402,Failed
BR67403,Failed
BR67404,Failed
BR67405,Failed
BR67406,Failed
BR67407,Failed
BR67408,Failed
BR67409,Failed
BR67410,Failed
BR67411,Failed
BR67412,Failed
BR67413,Failed
BR67414,Failed
BR67415,Failed
BR67416,Failed
BR67417,Failed
BR67418,Failed
BR67419,Failed
BR67420,Failed
BR67421,Failed
BR67422,Failed
BR67423,Failed
BR67424,Failed
BR67425,Failed
BR67426,Failed
BR67427,Failed
BR67428,Failed
BR67429,Failed
BR67430,Failed
BR67431,Failed
BR67432,Failed
BR67433,Failed
BR67434,Failed
BR67435,Failed
BR67436,Failed
BR67437,Failed
BR67438,Failed
BR67439,Failed
BR67440,Failed
BR67441,Failed
BR67442,Failed
BR67443,Failed
BR67444,Failed
BR67445,Failed
BR67446,Failed
BR67447,Failed
BR67448,Failed
BR67449,Failed
BR67450,Failed
BR67451,Failed
BR67452,Failed
BR67453,Failed
BR67454,Failed
BR67455,Failed
BR67456,Failed
BR67457,Failed
BR67458,Failed
BR67459,Failed
BR67460,Failed
BR67461,Failed
BR67462,Failed
BR67463,Failed
BR67464,Failed
BR67465,Failed
BR67466,Failed
BR67467,Failed
BR67468,Failed
BR67469,Failed
BR67470,Failed
BR67471,Failed
BR67472,Failed
BR67473,Failed
BR67474,Failed
BR67475,Failed
BR67476,Failed
BR67477,Failed
BR67478,Failed
BR67479,Failed
BR67480,Failed
BR67481,Failed
BR67482,Failed
BR67483,Failed
BR67484,Failed
BR67485,Failed
BR67486,Failed
BR67487,Failed
BR67488,Failed
BR67489,Failed
BR67490,Failed
BR67491,Failed
BR67492,Failed
BR67493,Failed
BR67494,Failed
BR67495,Failed
BR67496,Failed
BR67497,Failed
BR67498,Failed
BR67499,Failed
BR67500,Failed
BR67501,Failed
BR67502,Failed
BR67503,Failed
BR67504,Failed
BR67505,Failed
BR67506,Failed
BR67507,Failed
BR67508,Failed
BR67509,Failed
BR67510,Failed
BR67511,Failed
BR67512,Failed
BR67513,Failed
BR67514,Failed
BR67515,Failed
BR67516,Failed
BR67517,Failed
BR67518,Failed
BR67519,Failed
BR67520,Failed
BR67521,Failed
BR67522,Failed
BR67523,Failed
BR67524,Failed
BR67525,Failed
BR67526,Failed
BR67527,Failed
BR67528,Failed
BR67529,Failed
BR67530,Failed
BR67531,Failed
BR67532,Failed
BR67533,Failed
BR67534,Failed
BR67535,Failed
BR67536,Failed
BR67537,Failed
BR67538,Failed
BR67539,Failed
BR67540,Failed
BR67541,Failed
BR67542,Failed
BR67543,Failed
BR67544,Failed
BR67545,Failed
BR67546,Failed
BR67547,Failed
BR67548,Failed
BR67549,Failed
BR67550,Failed
BR67551,Failed
BR67552,Failed
BR67553,Failed
BR67554,Failed
BR67555,Failed
BR67556,Failed
BR67557,Failed
BR67558,Failed
BR67559,Failed
BR67560,Failed
BR67561,Failed
BR67562,Failed
BR67563,Failed
BR67564,Failed
BR67565,Failed
BR67566,Failed
BR67567,Failed
BR67568,Failed
BR67569,Failed
BR67570,Failed
BR67571,Failed
BR67572,Failed
BR67573,Failed
BR67574,Failed
BR67575,Failed
BR67576,Failed
BR67577,Failed
BR67578,Failed
BR67579,Failed
BR67580,Failed
BR67581,Failed
BR67582,Failed
BR67583,Failed
BR67584,Failed
BR67585,Failed
BR67586,Failed
BR67587,Failed
BR67588,Failed
BR67589,Failed
BR67590,Failed
BR67591,Failed
BR67592,Failed
BR67593,Failed
BR67594,Failed
BR67595,Failed
BR67596,Failed
BR67597,Failed
BR67598,Failed
BR67599,Failed
BR67600,Failed
BR67601,Failed
BR67602,Failed
BR67603,Failed
BR67604,Failed
BR67605,Failed
BR67606,Failed
BR67607,Failed
BR67608,Failed
BR67609,Failed
BR67610,Failed
BR67611,Failed
BR67612,Failed
BR67613,Failed
BR67614,Failed
BR67615,Failed
BR67616,Failed
BR67617,Failed
BR67618,Failed
BR67619,Failed
BR67620,Failed
BR67621,Failed
BR67622,Failed
BR67623,Failed
BR67624,Failed
BR67625,Failed
BR67626,Failed
BR67627,Failed
BR67628,Failed
BR67629,Failed
BR67630,Failed
BR67631,Failed
BR67632,Failed
BR67633,Failed
BR67634,Failed
BR67635,Failed
BR67636,Failed
BR67637,Failed
BR67638,Failed
BR67639,Failed
BR67640,Failed
BR67641,Failed
BR67642,Failed
BR67643,Failed
BR67644,Failed
BR67645,Failed
BR67646,Failed
BR67647,Failed
BR67648,Failed
BR67649,Failed
BR67650,Failed
BR67651,Failed
BR67652,Failed
BR67653,Failed
BR67654,Failed
BR67655,Failed
BR67656,Failed
BR67657,Failed
BR67658,Failed
BR67659,Failed
BR67660,Failed
BR67661,Failed
BR67662,Failed
BR67663,Failed
BR67664,Failed
BR67665,Failed
BR67666,Failed
BR67667,Failed
BR67668,Failed
BR67669,Failed
BR67670,Failed
BR67671,Failed
BR67672,Failed
BR67673,Failed
BR67674,Failed
BR67675,Failed
BR67676,Failed
BR67677,Failed
BR67678,Failed
BR67679,Failed
BR67680,Failed
BR67681,Failed
BR67682,Failed
BR67683,Failed
BR67684,Failed
BR67685,Failed
BR67686,Failed
BR67687,Failed
BR67688,Failed
BR67689,Failed
BR67690,Failed
BR67691,Failed
BR67692,Failed
BR67693,Failed
BR67694,Failed
BR67695,Failed
BR67696,Failed
BR67697,Failed
BR67698,Failed
BR67699,Failed
BR67700,Failed
BR67701,Failed
BR67702,Failed
BR67703,Failed
BR67704,Failed
BR67705,Failed
BR67706,Failed
BR67707,Failed
BR67708,Failed
BR67709,Failed
BR67710,Failed
BR67711,Failed
BR67712,Failed
BR67713,Failed
BR67714,Failed
BR67715,Failed
BR67716,Failed
BR67717,Failed
BR67718,Failed
BR67719,Failed
BR67720,Failed
BR67721,Failed
BR67722,Failed
BR67723,Failed
BR67724,Failed
BR67725,Failed
BR67726,Failed
BR67727,Failed
BR67728,Failed
BR67729,Failed
BR67730,Failed
BR67731,Failed
BR67732,Failed
BR67733,Failed
BR67734,Failed
BR67735,Failed
BR67736,Failed
BR67737,Failed
BR67738,Failed
BR67739,Failed
BR67740,Failed
BR67741,Failed
BR67742,Failed
BR67743,Failed
BR67744,Failed
BR67745,Failed
BR67746,Failed
BR67747,Failed
BR67748,Failed
BR67749,Failed
BR67750,Failed
BR67751,Failed
BR67752,Failed
BR67753,Failed
BR67754,Failed
BR67755,Failed
BR67756,Failed
BR67757,Failed
BR67758,Failed
BR67759,Failed
BR67760,Failed
BR67761,Failed
BR67762,Failed
BR67763,Failed
BR67764,Failed
BR67765,Failed
BR67766,Failed
BR67767,Failed
BR67768,Failed
BR67769,Failed
BR67770,Failed
BR67771,Failed
BR67772,Failed
BR67773,Failed
BR67774,Failed
BR67775,Failed
BR67776,Failed
BR67777,Failed
BR67778,Failed
BR67779,Failed
BR67780,Failed
BR67781,Failed
BR67782,Failed
BR67783,Failed
BR67784,Failed
BR67785,Failed
BR67786,Failed
BR67787,Failed
BR67788,Failed
BR67789,Failed
BR67790,Failed
BR67791,Failed
BR67792,Failed
BR67793,Failed
BR67794,Failed
BR67795,Failed
BR67796,Failed
BR67797,Failed
BR67798,Failed
BR67799,Failed
BR67800,Failed
BR67801,Failed
BR67802,Failed
BR67803,Failed
BR67804,Failed
BR67805,Failed
BR67806,Failed
BR67807,Failed
BR67808,Failed
BR67809,Failed
BR67810,Failed
BR67811,Failed
BR67812,Failed
BR67813,Failed
BR67814,Failed
BR67815,Failed
BR67816,Failed
BR67817,Failed
BR67818,Failed
BR67819,Failed
BR67820,Failed
BR67821,Failed
BR67822,Failed
BR67823,Failed
BR67824,Failed
BR67825,Failed
BR67826,Failed
BR67827,Failed
BR67828,Failed
BR67829,Failed
BR67830,Failed
BR67831,Failed
BR67832,Failed
BR67833,Failed
BR67834,Failed
BR67835,Failed
BR67836,Failed
BR67837,Failed
BR67838,Failed
BR67839,Failed
BR67840,Failed
BR67841,Failed
BR67842,Failed
BR67843,Failed
BR67844,Failed
BR67845,Failed
BR67846,Failed
BR67847,Failed
BR67848,Failed
BR67849,Failed
BR67850,Failed
BR67851,Failed
BR67852,Failed
BR67853,Failed
BR67854,Failed
BR67855,Failed
BR67856,Failed
BR67857,Failed
BR67858,Failed
BR67859,Failed
BR67860,Failed
BR67861,Failed
BR67862,Failed
BR67863,Failed
BR67864,Failed
BR67865,Failed
BR67866,Failed
BR67867,Failed
BR67868,Failed
BR67869,Failed
BR67870,Failed
BR67871,Failed
BR67872,Failed
BR67873,Failed
BR67874,Failed
BR67875,Failed
BR67876,Failed
BR67877,Failed
BR67878,Failed
BR67879,Failed
BR67880,Failed
BR67881,Failed
BR67882,Failed
BR67883,Failed
BR67884,Failed
BR67885,Failed
BR67886,Failed
BR67887,Failed
BR67888,Failed
BR67889,Failed
BR67890,Failed
BR67891,Failed
BR67892,Failed
BR67893,Failed
BR67894,Failed
BR67895,Failed
BR67896,Failed
BR67897,Failed
BR67898,Failed
BR67899,Failed
BR67900,Failed
BR67901,Failed
BR67902,Failed
BR67903,Failed
BR67904,Failed
BR67905,Failed
BR67906,Failed
BR67907,Failed
BR67908,Failed
BR67909,Failed
BR67910,Failed
BR67911,Failed
BR67912,Failed
BR67913,Failed
BR67914,Failed
BR67915,Failed
BR67916,Failed
BR67917,Failed
BR67918,Failed
BR67919,Failed
BR67920,Failed
BR67921,Failed
BR67922,Failed
BR67923,Failed
BR67924,Failed
BR67925,Failed
BR67926,Failed
BR67927,Failed
BR67928,Failed
BR67929,Failed
BR67930,Failed
BR67931,Failed
BR67932,Succeeded
BR67933,Failed
BR67934,Failed
BR67935,Failed
BR67936,Failed
BR67937,Failed
BR67938,Failed
BR67939,Failed
BR67940,Failed
BR67941,Failed
BR67942,Failed
BR67943,Failed
BR67944,Failed
BR67945,Failed
BR67946,Failed
BR67947,Failed
BR67948,Failed
BR67949,Failed
BR67950,Failed
BR67951,Failed
BR67952,Failed
BR67953,Failed
BR67954,Failed
BR67955,Failed
BR67956,Failed
BR67957,Failed
BR67958,Failed
BR67959,Failed
BR67960,Failed
BR67961,Failed
BR67962,Failed
BR67963,Failed
BR67964,Failed
BR67965,Failed
BR67966,Failed
BR67967,Failed
BR67968,Failed
BR67969,Failed
BR67970,Failed
BR67971,Failed
BR67972,Failed
BR67973,Failed
BR67974,Failed
BR67975,Failed
BR67976,Failed
BR67977,Failed
BR67978,Failed
BR67979,Failed
BR67980,Failed
BR67981,Failed
BR67982,Failed
BR67983,Failed
BR67984,Failed
BR67985,Failed
BR67986,Failed
BR67987,Failed
BR67988,Failed
BR67989,Failed
BR67990,Failed
BR67991,Failed
BR67992,Failed
BR67993,Failed
BR67994,Failed
BR67995,Failed
BR67996,Failed
BR67997,Failed
BR67998,Failed
BR67999,Failed
BR68000,Failed
BR68001,Failed
BR68002,Failed
BR68003,Failed
BR68004,Failed
BR68005,Failed
BR68006,Failed
BR68007,Failed
BR68008,Failed
BR68009,Failed
BR68010,Failed
BR68011,Failed
BR68012,Failed
BR68013,Failed
BR68014,Failed
BR68015,Failed
BR68016,Failed
BR68017,Failed
BR68018,Failed
BR68019,Failed
BR68020,Failed
BR68021,Failed
BR68022,Failed
BR68023,Failed
BR68024,Failed
BR68025,Failed
BR68026,Failed
BR68027,Failed
BR68028,Failed
BR68029,Failed
BR68030,Failed
BR68031,Failed
BR68032,Failed
BR68033,Failed
BR68034,Failed
BR68035,Failed
BR68036,Failed
BR68037,Failed
BR68038,Failed
BR68039,Failed
BR68040,Failed
BR68041,Failed
BR68042,Failed
BR68043,Failed
BR68044,Failed
BR68045,Failed
BR68046,Failed
BR68047,Failed
BR68048,Failed
BR68049,Failed
BR68050,Failed
BR68051,Failed
BR68052,Failed
BR68053,Failed
BR68054,Failed
BR68055,Failed
BR68056,Failed
BR68057,Failed
BR68058,Failed
BR68059,Failed
BR68060,Failed
BR68061,Failed
BR68062,Failed
BR68063,Failed
BR68064,Failed
BR68065,Failed
BR68066,Failed
BR68067,Failed
BR68068,Failed
BR68069,Failed
BR68070,Failed
BR68071,Failed
BR68072,Failed
BR68073,Failed
BR68074,Failed
BR68075,Failed
BR68076,Failed
BR68077,Failed
BR68078,Failed
BR68079,Failed
BR68080,Failed
BR68081,Failed
BR68082,Failed
BR68083,Failed
BR68084,Failed
BR68085,Failed
BR68086,Failed
BR68087,Failed
BR68088,Failed
BR68089,Failed
BR68090,Failed
BR68091,Failed
BR68092,Failed
BR68093,Failed
BR68094,Failed
BR68095,Failed
BR68096,Failed
BR68097,Failed
BR68098,Failed
BR68099,Failed
BR68100,Failed
BR68101,Failed
BR68102,Failed
BR68103,Failed
BR68104,Failed
BR68105,Failed
BR68106,Failed
BR68107,Failed
BR68108,Failed
BR68109,Failed
BR68110,Failed
BR68111,Failed
BR68112,Failed
BR68113,Failed
BR68114,Failed
BR68115,Failed
BR68116,Failed
BR68117,Failed
BR68118,Failed
BR68119,Failed
BR68120,Failed
BR68121,Failed
BR68122,Failed
BR68123,Failed
BR68124,Failed
BR68125,Failed
BR68126,Failed
BR68127,Failed
BR68128,Failed
BR68129,Failed
BR68130,Failed
BR68131,Failed
BR68132,Failed
BR68133,Failed
BR68134,Failed
BR68135,Failed
BR68136,Failed
BR68137,Failed
BR68138,Failed
BR68139,Failed
BR68140,Failed
BR68141,Failed
BR68142,Failed
BR68143,Failed
BR68144,Failed
BR68145,Failed
BR68146,Failed
BR68147,Failed
BR68148,Failed
BR68149,Failed
BR68150,Failed
BR68151,Failed
BR68152,Failed
BR68153,Failed
BR68154,Failed
BR68155,Failed
BR68156,Failed
BR68157,Failed
BR68158,Failed
BR68159,Failed
BR68160,Failed
BR68161,Failed
BR68162,Failed
BR68163,Failed
BR68164,Failed
BR68165,Failed
BR68166,Failed
BR68167,Failed
BR68168,Failed
BR68169,Failed
BR68170,Failed
BR68171,Failed
BR68172,Failed
BR68173,Failed
BR68174,Failed
BR68175,Failed
BR68176,Failed
BR68177,Failed
BR68178,Failed
BR68179,Failed
BR68180,Failed
BR68181,Failed
BR68182,Failed
BR68183,Failed
BR68184,Failed
BR68185,Failed
BR68186,Failed
BR68187,Failed
BR68188,Failed
BR68189,Failed
BR68190,Failed
BR68191,Failed
BR68192,Failed
BR68193,Failed
BR68194,Failed
BR68195,Failed
BR68196,Failed
BR68197,Failed
BR68198,Failed
BR68199,Failed
BR68200,Failed
BR68201,Failed
BR68202,Failed
BR68203,Failed
BR68204,Failed
BR68205,Failed
BR68206,Failed
BR68207,Failed
BR68208,Failed
BR68209,Failed
BR68210,Failed
BR68211,Failed
BR68212,Failed
BR68213,Failed
BR68214,Failed
BR68215,Failed
BR68216,Failed
BR68217,Failed
BR68218,Failed
BR68219,Failed
BR68220,Failed
BR68221,Failed
BR68222,Failed
BR68223,Failed
BR68224,Failed
BR68225,Failed
BR68226,Failed
BR68227,Failed
BR68228,Failed
BR68229,Failed
BR68230,Failed
BR68231,Failed
BR68232,Failed
BR68233,Failed
BR68234,Failed
BR68235,Failed
BR68236,Failed
BR68237,Failed
BR68238,Failed
BR68239,Failed
BR68240,Failed
BR68241,Failed
BR68242,Failed
BR68243,Failed
BR68244,Failed
BR68245,Failed
BR68246,Failed
BR68247,Failed
BR68248,Failed
BR68249,Failed
BR68250,Failed
BR68251,Failed
BR68252,Failed
BR68253,Failed
BR68254,Failed
BR68255,Failed
BR68256,Failed
BR68257,Failed
BR68258,Failed
BR68259,Failed
BR68260,Failed
BR68261,Failed
BR68262,Failed
BR68263,Failed
BR68264,Failed
BR68265,Failed
BR68266,Failed
BR68267,Failed
BR68268,Failed
BR68269,Failed
BR68270,Failed
BR68271,Failed
BR68272,Failed
BR68273,Failed
BR68274,Failed
BR68275,Failed
BR68276,Failed
BR68277,Failed
BR68278,Failed
BR68279,Failed
BR68280,Failed
BR68281,Failed
BR68282,Failed
BR68283,Failed
BR68284,Failed
BR68285,Failed
BR68286,Failed
BR68287,Failed
BR68288,Failed
BR68289,Failed
BR68290,Failed
BR68291,Failed
BR68292,Failed
BR68293,Failed
BR68294,Failed
BR68295,Failed
BR68296,Failed
BR68297,Failed
BR68298,Failed
BR68299,Failed
BR68300,Failed
BR68301,Failed
BR68302,Failed
BR68303,Failed
BR68304,Failed
BR68305,Failed
BR68306,Failed
BR68307,Failed
BR68308,Failed
BR68309,Failed
BR68310,Failed
BR68311,Failed
BR68312,Failed
BR68313,Failed
BR68314,Failed
BR68315,Failed
BR68316,Failed
BR68317,Failed
BR68318,Failed
BR68319,Failed
BR68320,Failed
BR68321,Failed
BR68322,Failed
BR68323,Failed
BR68324,Failed
BR68325,Failed
BR68326,Failed
BR68327,Failed
BR68328,Failed
BR68329,Failed
BR68330,Failed
BR68331,Failed
BR68332,Failed
BR68333,Failed
BR68334,Failed
BR68335,Failed
BR68336,Failed
BR68337,Failed
BR68338,Failed
BR68339,Failed
BR68340,Failed
BR68341,Failed
BR68342,Failed
BR68343,Failed
BR68344,Failed
BR68345,Failed
BR68346,Failed
BR68347,Failed
BR68348,Failed
BR68349,Failed
BR68350,Failed
BR68351,Failed
BR68352,Failed
BR68353,Failed
BR68354,Failed
BR68355,Failed
BR68356,Failed
BR68357,Failed
BR68358,Failed
BR68359,Failed
BR68360,Failed
BR68361,Failed
BR68362,Failed
BR68363,Failed
BR68364,Failed
BR68365,Failed
BR68366,Failed
BR68367,Failed
BR68368,Failed
BR68369,Failed
BR68370,Failed
BR68371,Failed
BR68372,Failed
BR68373,Failed
BR68374,Failed
BR68375,Failed
BR68376,Failed
BR68377,Failed
BR68378,Failed
BR68379,Failed
BR68380,Failed
BR68381,Failed
BR68382,Failed
BR68383,Failed
BR68384,Failed
BR68385,Failed
BR68386,Failed
BR68387,Failed
BR68388,Failed
BR68389,Failed
BR68390,Failed
BR68391,Failed
BR68392,Failed
BR68393,Failed
BR68394,Failed
BR68395,Failed
BR68396,Failed
BR68397,Failed
BR68398,Failed
BR68399,Failed
BR68400,Failed
BR68401,Failed
BR68402,Failed
BR68403,Failed
BR68404,Failed
BR68405,Failed
BR68406,Failed
BR68407,Failed
BR68408,Failed
BR68409,Failed
BR68410,Failed
BR68411,Failed
BR68412,Failed
BR68413,Failed
BR68414,Failed
BR68415,Failed
BR68416,Failed
BR68417,Failed
BR68418,Failed
BR68419,Failed
BR68420,Failed
BR68421,Failed
BR68422,Failed
BR68423,Failed
BR68424,Failed
BR68425,Failed
BR68426,Failed
BR68427,Failed
BR68428,Failed
BR68429,Failed
BR68430,Failed
BR68431,Failed
BR68432,Failed
BR68433,Failed
BR68434,Failed
BR68435,Failed
BR68436,Failed
BR68437,Failed
BR68438,Failed
BR68439,Failed
BR68440,Failed
BR68441,Failed
BR68442,Failed
BR68443,Failed
BR68444,Failed
BR68445,Failed
BR68446,Failed
BR68447,Failed
BR68448,Failed
BR68449,Failed
BR68450,Failed
BR68451,Failed
BR68452,Failed
BR68453,Failed
BR68454,Failed
BR68455,Failed
BR68456,Failed
BR68457,Failed
BR68458,Failed
BR68459,Failed
BR68460,Failed
BR68461,Failed
BR68462,Failed
BR68463,Failed
BR68464,Failed
BR68465,Failed
BR68466,Failed
BR68467,Failed
BR68468,Failed
BR68469,Failed
BR68470,Failed
BR68471,Failed
BR68472,Failed
BR68473,Failed
BR68474,Failed
BR68475,Failed
BR68476,Failed
BR68477,Failed
BR68478,Failed
BR68479,Failed
BR68480,Failed
BR68481,Failed
BR68482,Failed
BR68483,Failed
BR68484,Failed
BR68485,Failed
BR68486,Failed
BR68487,Failed
BR68488,Failed
BR68489,Failed
BR68490,Failed
BR68491,Failed
BR68492,Failed
BR68493,Failed
BR68494,Failed
BR68495,Failed
BR68496,Failed
BR68497,Failed
BR68498,Failed
BR68499,Failed
BR68500,Failed
BR68501,Failed
BR68502,Failed
BR68503,Failed
BR68504,Failed
BR68505,Failed
BR68506,Failed
BR68507,Failed
BR68508,Failed
BR68509,Failed
BR68510,Failed
BR68511,Failed
BR68512,Failed
BR68513,Failed
BR68514,Failed
BR68515,Failed
BR68516,Failed
BR68517,Failed
BR68518,Failed
BR68519,Failed
BR68520,Failed
BR68521,Failed
BR68522,Failed
BR68523,Failed
BR68524,Failed
BR68525,Failed
BR68526,Failed
BR68527,Failed
BR68528,Failed
BR68529,Failed
BR68530,Failed
BR68531,Failed
BR68532,Failed
BR68533,Failed
BR68534,Failed
BR68535,Failed
BR68536,Failed
BR68537,Failed
BR68538,Failed
BR68539,Failed
BR68540,Failed
BR68541,Failed
BR68542,Failed
BR68543,Failed
BR68544,Failed
BR68545,Failed
BR68546,Failed
BR68547,Failed
BR68548,Failed
BR68549,Failed
BR68550,Failed
BR68551,Failed
BR68552,Failed
BR68553,Failed
BR68554,Failed
BR68555,Failed
BR68556,Failed
BR68557,Failed
BR68558,Failed
BR68559,Failed
BR68560,Failed
BR68561,Failed
BR68562,Failed
BR68563,Failed
BR68564,Failed
BR68565,Failed
BR68566,Failed
BR68567,Failed
BR68568,Failed
BR68569,Failed
BR68570,Failed
BR68571,Failed
BR68572,Failed
BR68573,Failed
BR68574,Failed
BR68575,Failed
BR68576,Failed
BR68577,Failed
BR68578,Failed
BR68579,Failed
BR68580,Failed
BR68581,Failed
BR68582,Failed
BR68583,Failed
BR68584,Failed
BR68585,Failed
BR68586,Failed
BR68587,Failed
BR68588,Failed
BR68589,Failed
BR68590,Failed
BR68591,Failed
BR68592,Failed
BR68593,Failed
BR68594,Failed
BR68595,Failed
BR68596,Failed
BR68597,Failed
BR68598,Failed
BR68599,Failed
BR68600,Failed
BR68601,Failed
BR68602,Failed
BR68603,Failed
BR68604,Failed
BR68605,Failed
BR68606,Failed
BR68607,Failed
BR68608,Failed
BR68609,Failed
BR68610,Failed
BR68611,Failed
BR68612,Failed
BR68613,Failed
BR68614,Failed
BR68615,Failed
BR68616,Failed
BR68617,Failed
BR68618,Failed
BR68619,Failed
BR68620,Failed
BR68621,Failed
BR68622,Failed
BR68623,Failed
BR68624,Failed
BR68625,Failed
BR68626,Failed
BR68627,Failed
BR68628,Failed
BR68629,Failed
BR68630,Failed
BR68631,Failed
BR68632,Failed
BR68633,Failed
BR68634,Failed
BR68635,Failed
BR68636,Failed
BR68637,Failed
BR68638,Failed
BR68639,Failed
BR68640,Failed
BR68641,Failed
BR68642,Failed
BR68643,Failed
BR68644,Failed
BR68645,Failed
BR68646,Failed
BR68647,Failed
BR68648,Failed
BR68649,Failed
BR68650,Failed
BR68651,Failed
BR68652,Failed
BR68653,Failed
BR68654,Failed
BR68655,Failed
BR68656,Failed
BR68657,Failed
BR68658,Failed
BR68659,Failed
BR68660,Failed
BR68661,Failed
BR68662,Failed
BR68663,Failed
BR68664,Failed
BR68665,Failed
BR68666,Failed
BR68667,Failed
BR68668,Failed
BR68669,Failed
BR68670,Failed
BR68671,Failed
BR68672,Failed
BR68673,Failed
BR68674,Failed
BR68675,Failed
BR68676,Failed
BR68677,Failed
BR68678,Failed
BR68679,Failed
BR68680,Failed
BR68681,Failed
BR68682,Failed
BR68683,Failed
BR68684,Failed
BR68685,Failed
BR68686,Failed
BR68687,Failed
BR68688,Failed
BR68689,Failed
BR68690,Failed
BR68691,Failed
BR68692,Failed
BR68693,Failed
BR68694,Failed
BR68695,Failed
BR68696,Failed
BR68697,Failed
BR68698,Failed
BR68699,Succeeded
BR68700,Failed
BR68701,Failed
BR68702,Failed
BR68703,Failed
BR68704,Failed
BR68705,Failed
BR68706,Failed
BR68707,Failed
BR68708,Failed
BR68709,Failed
BR68710,Failed
BR68711,Failed
BR68712,Failed
BR68713,Failed
BR68714,Failed
BR68715,Failed
BR68716,Failed
BR68717,Failed
BR68718,Failed
BR68719,Failed
BR68720,Failed
BR68721,Failed
BR68722,Failed
BR68723,Failed
BR68724,Failed
BR68725,Failed
BR68726,Failed
BR68727,Failed
BR68728,Failed
BR68729,Failed
BR68730,Failed
